taxa;X1;X10;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X11;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X12;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X13;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X14;X15;X16;X17;X18;X19;X2;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X3;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X4;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X5;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X6;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X7;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X8;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X9;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99
"Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae";0.164971;0.0272;0;2.118879;1.049764;0.021803;0;0.017336;1.170317;0.540781;0.053041;0.169473;0.164002;0.508558;2.093704;1.255097;0.069348;0.061948;1.200218;4.353134;3.130139;0;0.022973;0.209959;0;0.965624;0.921739;0.109076;0.406712;0.225448;2.439024;0.956979;0.300984;0.071834;0.122384;0.151143;2.594531;1.629275;0.080483;0.05855;0.465793;0;1.0982;0;0;0.126176;0.050404;0.281132;0.206611;0.208739;0.016627;0.382943;0.024013;0.349258;0.761733;0.126538;0.026682;0;0.353591;0.24714;0.438314;0.021869;0.152151;0.038868;0.348625;0.77748;0.408203;0.175995;0.023354;0.296306;0.194656;0.259815;0;0.196866;0.047382;0.173021;0.254942;0.294973;0;0.598405;0.565082;0.564716;0.283297;0.104904;0.030753;0.09076;0.167504;0.335616;0.257806;0.092777;0.12324;0.416995;1.362817;0.706045;0.428988;0.353217;0;0.449815;1.10613;0.709998;0.238975;0.054953;0.112108;0.306623;0;0.201308;0.082791;0.125415;0.568312;0.393478;0.39984;0.414525;0.02246;0.366972;0.472368;0.390721;0.039612;0.055555;0.09013;0;0.846167;0.298462;0;0.161443;0.468804;1.192945;0.554509;0.3003;0.082508;0.8031;1.277288;1.447046;0.074224;0;0.120032;0.523194;0.847263;0;0.065203
"Bacteria;Bacteroidota;SJA-28;others;";0;0;0;0;0;0;0;0.006501;0.006514;0;0.01768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007557;0.005082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005119;0;0;0.005945;0;0;0
"Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae";0;0;0;0;0.016027;0;0;0.008668;0;0;0.01768;0.019938;0;0;0;0.047066;0;0;0;0.008329;0;0;0;0.008398;0;0.012875;0.014051;0;0.010992;0;0;0;0;0.025655;0.007417;0.030228;0;0.02671;0;0.006163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007272;0;0;0;0;0;0.018263;0;0;0;0.010105;0.01881;0;0;0;0.010583;0;0;0;0;0.082919;0;0;0;0;0;0;0;0;0;0;0;0.018612;0.005753;0;0;0;0;0;0;0;0;0;0.020922;0;0;0;0;0;0;0;0;0;0.002986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011162;0;0.006874;0;0;0;0;0;0;0;0;0.008918;0;0;0
"Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae";0.082485;0;0.212398;0.302697;0.536903;0.163523;0.802753;0.697756;0.414717;0.151031;0.070721;0.229288;0.840507;0.016405;0.197657;0.407904;0;0.26328;0.054555;0.169351;0.569116;0.111997;0;0.562692;0.048193;0.515;0.637906;0.256093;0.384724;0.501321;0.415742;0.398038;0.189329;0.174456;0.114968;0.188928;0.810636;0.662393;0.080483;0.351293;0.059827;0.025934;0;0;0;0.075708;0;0.379909;0.020661;0.093573;0.016627;0.10741;0;0.810622;0.292697;0.072136;0.010262;0;0.154696;0.208119;0.127842;0;0.161102;0.019434;0.313258;0.30723;0.408204;0.067199;0;0.258517;0.190232;0.115474;0.07984;0.061936;0.201374;0.248716;0.105494;0.101966;0;0.304707;0.372799;0.454645;0.178803;0;0;0.018152;0.353622;0.301094;0.146412;0;0.02054;0.432729;0.222501;0.258123;0.15321;0.235479;0.041502;0.795022;0.504058;0.270825;0.143385;0.06869;0.112108;0.29988;0.468384;0;0.08279;0.073656;0.482404;0.618324;0.479147;0.33162;0.04492;0.366972;0.401512;0.12382;0;0;0;0;0.473853;0.329077;0;0.161443;1.004578;0.414937;0.201641;0;0;0.566471;0.534139;0.400246;0.140769;0.0978;0.120033;0.508337;0.549576;0.223424;0.22821
"Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;others";0;0;0;0;0;0;0;0;0.006514;0;0.044201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003024;0;0;0;0;0.035537;0;0;0;0;0;0;0;0;0;0;0;0;0.003836;0;0;0;0;0.027813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024007;0;0;0;0
"Bacteria;Bdellovibrionota;Oligoflexia;053A03-B-DI-P58;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016009;0;0;0.002365;0.006157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexales_fa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012598;0;0.00515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030992;0;0;0;0;0.176785;0.001818;0.002365;0;0;0;0;0;0;0;0;0;0.01254;0;0;0;0.033259;0;0;0;0;0;0.016221;0;0;0;0;0;0;0;0;0;0;0;0.003836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005945;0.045798;0.082314;0
"Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024986;0;0;0;0;0;0;0;0;0;0;0;0;0.009709;0;0.007417;0.007557;0;0;0;0;0;0;0;0;0;0;0;0.015196;0;0.014396;0;0;0;0.012935;0.004545;0;0;0;0.044199;0;0;0;0;0;0;0;0.018555;0;0;0.003024;0.008848;0;0;0;0;0;0;0;0;0.007342;0;0;0;0;0;0;0;0;0;0.013254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014341;0;0;0;0;0;0;0;0;0
"Bacteria;Bdellovibrionota;Oligoflexia;others;";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.059228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;BHI80-139;others;";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Caldatribacteriota;JS1;others;";0;0.258399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16403;0.442428;0;0;0;0.09311;0;0.152085;0;0;0.018921;0.049258;0.498753;0;0;0;0.036448;0;0.12956;0;0;0;0;0;0;0;0;0.093146;0.02212;0.142147;0;0;0;0;0.154191;0;0;0;0;0.322895;0;0;0;0;0;0.174591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021898;0;0;0;0;0.053904;0;0;0;0;0.022222;0;0;0;0;0;0;0;0;0;0;0.082508;0;0;0;0;0;0;0;0;0;0
"Bacteria;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae";1.622216;1.645589;0.062932;0;0.120202;0;0.076453;0.017336;0.345233;0.190006;0;0.139567;0.717507;0.125773;0;0.219642;0;0;0.03637;0.005552;0.031618;0;0.022973;1.314352;0.072289;0.1854;1.031334;0.023712;0.820754;0.789061;0.083149;0.042345;0.199039;0.112883;0.548879;1.345174;0.086402;0.272438;0;0.035438;0;0.090768;0.721524;0;0;1.003094;0.621641;0.699033;1.394627;1.48996;0.957701;1.597157;0.496274;0.375128;0.689013;0.619675;0.673186;0;1.149171;0.910513;0.940554;0.072896;0.966614;0.136038;0.444623;0.52668;0.565916;0.623984;0.758993;1.688638;0.623784;0.866052;0.545571;0.867091;0.047382;0.902949;0.852746;1.740711;0.041946;0.561694;1.298905;0.665217;0.5457;0.865459;0.266521;0.735159;1.386563;0.606026;0.821159;0.801858;0.523773;0.330448;0.514534;0.341635;0.291099;1.399787;0.484193;0.920549;0.462055;0.761236;0.897862;0.123643;2.578474;0.64357;1.405152;0.503271;0.755461;0.302584;0.489011;0.655799;0.634458;0.945117;0.390801;1.284403;0.661313;0.261398;0.059418;1.399996;0.067598;0;0.575395;0.451519;0;0.180436;0.524614;0.674273;0.618669;0.6006;0.453795;0.587982;0;0.02694;0;0.1141;0.138038;0.095127;0;0;0.380352
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae";0.05499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010262;0;0;0;0;0;0;0;0;0;0;0;0;0.004535;0;0;0;0;0;0;0;0;0;0.069753;0;0;0;0;0;0;0.018612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010108;0;0;0;0.001991;0;0;0;0;0;0;0;0;0.039612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0.010937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023691;0;0;0;0.083893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027476;0;0;0;0;0;0;0;0;0;0;0.031444;0;0;0;0;0;0.045065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae";0;0.0544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033593;0;0;0;0;0;0;0;0;0;0;0.059338;0;0;0;0;0;0;0;0;0;0;0.025235;0;0;0.020661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022399;0;0.013606;0.048664;0;0.03992;0.004424;0.023691;0;0.026374;0.010925;0;0.02937;0;0.028715;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039246;0;0;0;0;0;0;0;0;0;0;0.041395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;others";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.040795;0;0;0;0;0;0;0;0;0;0;0.018926;0;0.015196;0;0;0;0;0;0;0;0.002365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Rs-M59_termite_group";0;0.0272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008398;0;0;0;0;0;0;0;0;0;0;0.048212;0;0;0;0;0;0;0;0;0;0;0.012618;0.016801;0.045589;0.030992;0;0.013301;0.02335;0.040022;0;0;0.013009;0.00821;0;0;0;0.018263;0;0.0179;0.019434;0;0;0;0.044799;0.023354;0.012094;0.013272;0;0.053227;0.042027;0;0;0.079121;0.007283;0;0.09178;0;0.014357;0;0;0.025627;0;0;0.007671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurimonadaceae";0;0.1224;0.0236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079785;0;0;0;0;0;0;0;0;0;0;0.178015;0.071793;0;0;0;0;0;0;0;0;0;0.138794;0.039203;0.326723;0.041322;0.014396;0.016627;0.00934;0;0;0;0.057947;0.038996;0;0;0;0.036526;0;0.035801;0.012956;0;0;0;0.051198;0;0.028724;0.659176;0.057737;0.026613;0.019908;0;0;0.123077;0.142025;0;0.106465;0;0.031108;0;0;0.020502;0;0.018612;0.017261;0;0;0;0;0;0;0;0.313972;0;0.010461;0;0;0;0;0;0;0;0.301962;0.031046;0.028865;0.006608;0;0;0;0;0;0;0;0;0.066666;0;0;0;0;0;0;0;0;0;0;0.20627;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurospirillaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.113379;0;0;0;0;0;0;0;0;0;0;0.033378;0;0;0;0;0;0;0;0;0;0;0;0.011201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.123762;0;0;0;0;0;0;0;0;0;0
"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurovaceae";0;0.067999;0;0;0;0;0;0;0;0;0;0;0;0.082025;0;0;0;0;0;0;0;0;0;0.012598;0;0;0;0;0;0;0;0;0;0;0.011126;0;0;0;0;0;0;0;0;0;0;0.302821;0;0.030393;0.082645;0;0.006651;0;0;0;0;0.245979;0;0;0;0;0;0.029159;0;0.064779;0;0;0;0;0;0.010582;0;0;0;0;0.094764;0;0;0;0;0.018356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026956;0;0.201309;0;0.012939;0;0;0;0;0;0;0;0;0;0.022222;0;0;0;0;0;0;0;0;0;0;0.536303;0;0;0;0;0;0;0;0;0;0
"Bacteria;Chloroflexi;Anaerolineae;1-20;others";0;0;0.015733;0;0;0;0;0;0;0;0;0.039876;0;0;0;0;0;0.015487;0;0;0;0;0.022973;0;0.048193;0;0;0;0;0;0;0;0.009709;0.025655;0;0;0;0;0;0.004622;0;0;0;0;0;0.012618;0;0;0;0;0.009976;0;0;0;0;0.005913;0.012314;0;0;0;0;0;0;0.012956;0;0;0;0.0096;0;0;0;0;0;0;0;0;0;0;0;0.007342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030642;0;0;0;0;0;0.006828;0.041214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012003;0;0;0;0
"Bacteria;Chloroflexi;Anaerolineae;ADurb.Bin180;others";0;0.0952;0;0;0;0;0;0.004334;0;0;0;0;0;0.021873;0;0;0;0;0;0;0;0;0;0;0.048193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075707;0.240816;0;0;0;0.149639;0;0.288161;0;0;0.118259;0.092357;0;0;0;0;0.284298;0;0.116604;0;0;0;0.016;0;0;0;0;0.292747;0.01106;0.177683;0;0;0;0.062919;0.179889;0;0;0;0.052452;0.199889;0;0;0;0;0.013254;0.03081;0;0;0;0;0;0.096839;0;0;0;0;0.109905;0;0;0;0;0;0.082614;0;0;0;0;0.031444;0;0;0;0;0.033333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae";1.965905;3.195982;0.770925;0.068795;0.945589;0.218031;0.458717;1.215662;1.068266;1.412843;0.981258;4.406337;0.615005;5.594139;0.095168;0.925634;0.416088;4.11182;0.89107;0.024985;0.094853;0.138348;0.631748;1.494916;0.93976;0.31415;0.424334;0.697141;1.729439;4.59494;0.194013;0.245598;1.058304;2.981166;2.184391;6.431134;0.165177;0.240384;0.412475;1.422124;1.004234;0;1.108812;0;0;3.810496;1.876123;2.249068;3.904957;1.425184;10.348503;1.443043;6.603694;0.340636;1.088058;4.440637;7.815462;14.46384;3.270718;3.863167;2.328555;5.722404;4.403469;3.161243;0.479993;0.35112;0.658691;4.265463;3.946763;2.176938;1.367016;0.866051;4.164998;3.29139;1.859749;1.54637;3.463733;1.959208;0.734058;3.043425;0.235452;0.311074;0.773271;6.084442;12.869676;7.714641;1.861159;0.678904;1.791912;4.042417;5.812877;0.031472;0.069532;0.554207;1.271643;2.773414;9.607798;0.230138;0.028003;0.849068;6.063094;11.759857;5.044843;3.086451;3.044496;5.88827;5.702169;6.045656;1.55625;2.885514;1.146652;2.769027;14.486581;0.550459;0.094474;2.245273;0.079224;10.911103;0;0;0.60924;0.818858;0.237906;1.225069;0.301374;0.181535;1.606252;7.807805;5.404289;0.423061;0;0.157791;0.112615;0.814998;2.106588;0.579681;1.167849;0.058796;6.792002
"Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.133259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;others";2.172118;1.006395;0.763057;2.105121;2.259798;0.392457;0.917431;0.749766;1.450416;3.059539;0.97242;2.402546;0.287003;1.181168;2.620788;2.745526;0.381414;1.602913;0.345516;0.885619;6.848365;0.204229;0.608776;0.835636;0.867471;1.181925;0.292258;0.554864;0.271139;0.545819;1.856984;0.897701;0.718479;1.210932;0.760269;0.400528;1.140987;0.795945;0.311872;0.355918;1.521306;0.025934;0.381983;0;0;0.422687;0.504033;0.805408;1.012397;1.734689;2.091645;0.653804;1.977106;0.517416;1.43893;1.167215;2.499799;0.74813;0.773481;0.663376;2.429002;0.233268;2.935642;1.606534;1.490502;1.62393;2.393544;2.975905;0.665577;0.879851;1.265264;2.222864;0.558881;0.82506;0.450131;0.540691;1.178018;1.085214;0.041946;1.16744;0.368873;2.146395;2.250139;1.363754;2.188516;2.731888;1.749493;3.511501;1.947871;2.604379;1.489164;0.653031;2.836884;1.844827;2.282828;0.811089;2.898249;0.774102;2.996356;2.356901;2.294146;1.6211;0.7287;2.17668;3.51288;3.019627;2.442313;1.793599;1.774324;2.548245;2.048771;3.001161;1.715933;0.733944;0.684935;3.222082;0.09903;2.011109;0;14.285714;4.247762;2.380044;0.079302;0.940168;1.467802;5.26452;3.072728;1.8018;0.990098;2.990106;0.301905;2.413029;0.061427;0.2608;1.236343;0.978024;0.572475;0.164628;1.043251
"Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae";0.041243;0.0544;0.173065;0.715466;0.424715;0.218031;0;0.166857;0.414714;0.506677;0.388965;0.30904;0.041;0.174987;0.900439;0.094131;0.069348;0.278768;0.090925;2.354247;0.847353;0.013176;0.206755;0.09658;0.072289;0.368225;0.087116;0.317746;0.043968;0.068228;0.055432;0.118565;0.033982;0.246289;0.029669;0.022671;0.254118;0.117523;0.050302;0.137129;0.170933;0;1.151255;0;0;0.012618;0.011201;0.129169;0.061983;0.03599;0.023277;0.07939;0.016009;0.469986;0.196342;0.040208;0.026681;0;0;0.130074;0.027395;0.014579;0.080551;0.123082;0.389047;0.23199;0.027832;0.070398;0;0.083147;0.092904;0.057737;0;0.006636;0.059228;0.3136;0.052747;0.029134;0.125838;0.091781;0.031394;0.112465;0.102173;0;0.06663;0.09076;0.074446;0.262738;0.111396;0.026508;0;0.118018;0.292033;0.106287;0;0.209313;0.027668;0.151683;0.070008;0.073195;0.020484;0;0.112108;0.326839;0;0;0.113838;0.055742;0.574922;0.468426;0.12557;0.198972;0;0;0.330657;0.222877;0;0.044444;0.045065;0;0.626163;0.168364;0.079302;0.237415;0.16743;0.311203;0.387243;0;0;0.623836;0.441245;0.823584;0.184281;0.0489;0.180049;0.315107;0.22899;0.117591;0.10867
"Bacteria;Chloroflexi;Anaerolineae;KZNMV-5-B42;others";0;0.108799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008398;0;0;0;0;0;0;0;0;0;0;0.011126;0;0;0;0;0;0;0;0;0;0;0.082014;0.15121;0;0.061983;0;0.056531;0;0.032018;0;0;0.062677;0.032839;0;0;0;0;0.138504;0;0;0;0;0;0;0;0.010582;0;0;0.026613;0.059723;0;0;0;0;0;0.022027;0;0;0;0;0.082005;0;0;0;0;0;0.09243;0;0;0;0;0.039246;0.048419;0;0;0;0.006828;0.027476;0;0;0;0;0.08279;0.01692;0;0;0;0;0.026952;0;0;0;0;0.088889;0;0;0;0;0;0;0;0;0;0;0.123762;0;0;0;0;0;0;0;0;0;0
"Bacteria;Chloroflexi;Anaerolineae;MSB-5B2;others";0;0.462398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048193;0;0;0;0;0;0;0;0;0;0.007417;0;0;0;0;0;0;0;0;0;0;0.290204;0.935261;0;0;0;0.269354;0;0.760427;0;0;0.191581;0.160086;0;0;0;0;0.430092;0;0.22025;0;0;0;0;0.081738;0;0;0;0.359281;0.097326;0.296139;0;0;0;0.083893;0.480927;0;0;0;0;0.230641;0.054456;0;0;0;0;0.112971;0;0;0;0;0;0.083005;0;0;0;0.030725;0.15112;0;0;0;0.100654;0;0.098538;0;0;0;0;0.601923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.247525;0;0;0;0;0;0;0;0;0;0
"Bacteria;Chloroflexi;Anaerolineae;others;";0.164971;1.53679;0.015733;0;0.040067;0;0;0.02167;0.117249;0.263082;0.097242;0;0.164002;0.109368;0.036603;0.219642;0;0.015487;0;0;0.044265;0;0;0.067187;0.120482;0;0.047773;0.052167;0.047632;0.07416;0;0;0.043691;0.041048;0.374571;0.007557;0.068612;0.090812;0;0.003082;0.008547;0;0.307709;0;0;2.630757;2.861785;0.113973;0.454545;0.201541;1.729181;0.03736;2.921633;0.103484;0.1618;2.513008;1.319685;1.246883;0.066298;0.351197;0.502237;8.390432;0.205852;2.299673;0.368837;0.1881;0.287596;0.358388;0.081738;0.098265;0.128296;0.288684;3.473051;1.088284;2.452025;0.102731;0.131868;0.087399;2.768456;1.853957;0;0.107681;0.280977;0.078678;2.21414;0.335813;0.11167;0.272329;0.343742;0.364481;0.431341;0.118017;0.194689;0.235349;0.168531;0.117739;0.532611;0.020922;0.112013;0.278143;0.310666;0.838025;0.112108;0.444771;0;1.761449;0.517439;0.427001;0.498926;0.31853;0.386623;0.49743;0.372836;0;0.070855;0.129323;0;0.411109;0;0;0.20308;0.137752;0;0.094967;0.133944;0.337136;0.240594;0.3003;3.465345;0.308333;0;0.138548;0;0.0326;0.054015;0.062426;0.045798;0;1.195392
"Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;others";0;0;0.015733;0;0;0;0;0.013002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034459;0;0.385542;0;0;0;0;0;0;0;0;0;0.007417;0.011336;0;0;0;0.02003;0;0;0;0;0;0.012618;0;0;0;0;0.03658;0;0.200112;0;0;0.005913;0.036944;0;0;0;0;0.014579;0;0.498801;0;0;0;0.0064;0.758991;0;0;0;0.026613;0.006636;0.094764;0;0;0.007283;0;0.022027;0;0;0;0.209808;0.266516;0.34489;0;0;0;0.019881;0.492965;0;0;0;0;0;1.044476;0;0;0;0.211663;2.335486;0;0;0;0.35229;0;0.711663;0;0;0;0;1.769832;0;0;0;0;0;0;0;0;0;0;0.322887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
